 	 192.168.18.9's load  	 192.168.18.8's load  	 192.168.18.7's load  	 192.168.18.6's load  	 192.168.18.5's load  	 192.168.18.4's load  	 192.168.18.3's load  	 192.168.18.2's load  	 192.168.18.1's load  	 192.168.18.0's load  	 192.168.18.13's load  	 192.168.18.12's load  	 192.168.18.11's load  	 192.168.18.10's load 
21:06:34 	 0.0	 8.48146072904037	 0.0	 2.74546486678172	 0.0	 2.95772441037035	 5.75870377190551	 0.0	 0.0	 0.0	 5.76556341915055	 5.36135141893184	 5.59003371281114	 3.52951104381586
21:06:35 	 0.0	 8.48146072904037	 0.0	 2.74546486678172	 0.0	 2.95772441037035	 5.75870377190551	 0.0	 0.0	 2.90132906528556	 5.76556341915055	 5.36135141893184	 5.59003371281114	 7.20262468000939
21:06:36 	 0.0	 8.48146072904037	 3.51553752485434	 2.74546486678172	 0.0	 2.95772441037035	 5.75870377190551	 0.0	 0.0	 4.45752817618726	 5.76556341915055	 2.33920191297884	 2.72915679508765	 7.20262468000939
21:06:37 	 0.0	 8.48146072904037	 6.16683805280964	 2.74546486678172	 0.0	 2.95772441037035	 5.75870377190551	 0.0	 2.91678459548109	 4.45752817618726	 5.76556341915055	 2.33920191297884	 2.72915679508765	 7.20262468000939
21:06:38 	 4.22452774510636	 4.20232447961194	 6.16683805280964	 2.74546486678172	 0.0	 2.95772441037035	 5.75870377190551	 0.0	 6.46912434620061	 4.45752817618726	 3.10946232688218	 2.33920191297884	 2.72915679508765	 7.20262468000939
21:06:39 	 6.62288718143168	 0.0	 6.16683805280964	 2.74546486678172	 0.0	 0.0	 1.74829683513236	 2.63424082407026	 6.46912434620061	 4.45752817618726	 0.0	 0.0	 0.0	 7.20262468000939
21:06:40 	 6.62288718143168	 0.0	 6.16683805280964	 2.74546486678172	 3.81183383824612	 0.0	 1.74829683513236	 5.57825848093744	 6.46912434620061	 4.45752817618726	 0.0	 0.0	 0.0	 7.20262468000939
21:06:41 	 6.62288718143168	 0.0	 6.16683805280964	 1.11022302462516e-15	 7.25014848623404	 2.4412336145252	 1.74829683513236	 5.57825848093744	 6.46912434620061	 4.45752817618726	 0.0	 0.0	 0.0	 7.20262468000939
21:06:42 	 6.62288718143168	 0.0	 6.16683805280964	 1.11022302462516e-15	 7.25014848623404	 4.39677656783264	 1.74829683513236	 5.57825848093744	 6.46912434620061	 4.45752817618726	 0.0	 0.0	 4.11672911116883	 7.20262468000939
21:06:43 	 6.62288718143168	 0.0	 3.51553752485434	 1.11022302462516e-15	 7.25014848623404	 4.39677656783264	 1.74829683513236	 5.57825848093744	 6.46912434620061	 4.45752817618726	 0.0	 3.44926263229463	 6.58958094128484	 3.67311363619353
21:06:44 	 6.62288718143168	 0.0	 3.51553752485434	 1.11022302462516e-15	 7.25014848623404	 4.39677656783264	 0.0	 5.57825848093744	 6.46912434620061	 4.45752817618726	 2.40501143625199	 5.62871378426211	 6.58958094128484	 3.67311363619353
21:06:45 	 2.39835943632532	 2.87018620731093	 0.0	 1.11022302462516e-15	 3.43831464798793	 4.39677656783264	 0.0	 5.57825848093744	 3.55233975071952	 4.45752817618726	 5.73594467062679	 5.62871378426211	 6.58958094128484	 3.67311363619353
21:06:46 	 2.39835943632532	 4.99132842544542	 0.0	 1.75303696331968	 0.0	 4.39677656783264	 0.0	 5.57825848093744	 3.55233975071952	 4.45752817618726	 5.73594467062679	 5.62871378426211	 6.58958094128484	 0.0
21:06:47 	 0.0	 4.99132842544542	 0.0	 5.07724395109523	 0.0	 4.39677656783264	 0.0	 5.57825848093744	 3.55233975071952	 1.55619911090171	 5.73594467062679	 5.62871378426211	 4.11672911116883	 0.0
21:06:48 	 0.0	 4.99132842544542	 0.0	 5.07724395109523	 0.0	 4.39677656783264	 6.20657916046878	 5.57825848093744	 0.0	 0.0	 5.73594467062679	 5.62871378426211	 4.11672911116883	 0.0
21:06:49 	 0.0	 4.99132842544542	 7.33659065274793	 5.07724395109523	 0.0	 4.39677656783264	 6.20657916046878	 2.63424082407026	 0.0	 0.0	 5.73594467062679	 5.62871378426211	 4.11672911116883	 0.0
21:06:50 	 0.0	 4.99132842544542	 7.33659065274793	 5.07724395109523	 6.8884598891439	 1.95554295330744	 6.20657916046878	 0.0	 0.0	 0.0	 5.73594467062679	 5.62871378426211	 4.11672911116883	 0.0
21:06:51 	 0.0	 2.12114221813449	 7.33659065274793	 5.07724395109523	 6.8884598891439	 1.95554295330744	 6.20657916046878	 0.0	 0.0	 0.0	 3.3309332343748	 2.17945115196747	 4.11672911116883	 4.58369121906042
21:06:52 	 6.49151699936297	 2.12114221813449	 7.33659065274793	 5.07724395109523	 6.8884598891439	 1.95554295330744	 6.20657916046878	 0.0	 0.0	 0.0	 3.3309332343748	 2.17945115196747	 0.0	 4.58369121906042
21:06:53 	 6.49151699936297	 2.12114221813449	 7.33659065274793	 5.07724395109523	 6.8884598891439	 0.0	 6.20657916046878	 0.0	 0.0	 4.88492759961222	 3.3309332343748	 2.17945115196747	 0.0	 4.58369121906042
21:06:54 	 6.49151699936297	 2.12114221813449	 7.33659065274793	 5.07724395109523	 6.8884598891439	 0.0	 6.20657916046878	 0.0	 5.68689524014108	 4.88492759961222	 3.3309332343748	 0.0	 0.0	 4.58369121906042
21:06:55 	 6.49151699936297	 2.12114221813449	 3.75921338599938	 1.75303696331968	 6.8884598891439	 0.0	 3.97812404731958	 5.86030588778877	 5.68689524014108	 4.88492759961222	 3.3309332343748	 0.0	 0.0	 4.58369121906042
21:06:56 	 6.49151699936297	 2.12114221813449	 3.75921338599938	 1.75303696331968	 6.8884598891439	 0.0	 3.97812404731958	 5.86030588778877	 5.68689524014108	 4.88492759961222	 0.0	 0.0	 6.45625950221545	 4.58369121906042
